review_id,review_text,sentiment,rating,product_category
724,"Terrible product, broke after just one day of use. Never again.",negative,1,Books
1382,"Standard quality product, as expected for price. Average.",neutral,3,Books
145,"Incredible performance, beats all competitors easily. Loved it.",positive,4,Books
502,"Fantastic experience, highly recommend to everyone. Great!",positive,5,Beauty
1099,"Very poor quality, fell apart immediately. Zero stars.",negative,2,Electronics
740,Stopped working within a week of purchase. Garbage.,negative,1,Books
1385,"Product arrived on time, seems okay so far. Your call.",neutral,3,Sports
732,"Regret buying this, complete waste of money. Zero stars.",negative,1,Books
540,The quality exceeded my expectations completely. Amazing!,positive,5,Electronics
178,"Superb quality and fast delivery, very satisfied. Great!",positive,5,Electronics
1447,"It works as described, nothing special about it. Fair enough.",neutral,3,Toys
698,"Completely disappointed, total waste of money. Very bad.",negative,2,Toys
941,Customer support is nonexistent and unhelpful. Zero stars.,negative,2,Toys
1050,"Horrible experience, would never buy again. Awful.",negative,1,Beauty
923,"Broke immediately, absolutely worthless. Very bad.",negative,2,Sports
899,Stopped working within a week of purchase. Never again.,negative,1,Toys
1493,Acceptable for the price point given. Fair enough.,neutral,3,Toys
8,Outstanding customer service and great product quality. Loved it.,positive,4,Toys
863,"Defective product, very frustrating experience. Zero stars.",negative,1,Home & Kitchen
668,Extremely unhappy with this purchase. Zero stars.,negative,2,Sports
1161,Overpriced junk that does not function at all. Awful.,negative,1,Beauty
358,The quality exceeded my expectations completely. Highly recommended!,positive,5,Clothing
784,"Completely disappointed, total waste of money. Zero stars.",negative,1,Sports
736,"Absolute nightmare, returning this immediately. Very bad.",negative,2,Sports
330,"Delighted with this purchase, thank you so much. Amazing!",positive,5,Beauty
1056,The product is dangerous and poorly made. Awful.,negative,1,Beauty
1149,"Complete garbage, avoid at all costs. Garbage.",negative,2,Clothing
1118,Customer support is nonexistent and unhelpful. Garbage.,negative,1,Clothing
259,"Simply outstanding, exceeded all my hopes. Highly recommended!",positive,5,Sports
1176,Extremely unhappy with this purchase. Very bad.,negative,1,Beauty
373,"Perfect in every way, could not ask for more. 10/10!",positive,5,Beauty
1104,"Absolute nightmare, returning this immediately. Awful.",negative,1,Home & Kitchen
926,"Horrible experience, would never buy again. Very bad.",negative,2,Beauty
143,Wonderful experience from start to finish. 10/10!,positive,5,Beauty
526,Outstanding customer service and great product quality. Amazing!,positive,5,Clothing
1139,"Absolute nightmare, returning this immediately. Awful.",negative,1,Home & Kitchen
1008,"Complete garbage, avoid at all costs. Never again.",negative,1,Sports
1122,"Complete garbage, avoid at all costs. Very bad.",negative,2,Clothing
1424,"Standard quality product, as expected for price. Fair enough.",neutral,3,Automotive
441,Really impressed with how well this works. 10/10!,positive,5,Home & Kitchen
532,"This changed my life, absolutely brilliant product. Highly recommended!",positive,4,Automotive
1202,"It is alright, not what I expected though. Your call.",neutral,3,Home & Kitchen
227,"This changed my life, absolutely brilliant product. Loved it.",positive,5,Home & Kitchen
1037,The product is dangerous and poorly made. Never again.,negative,2,Toys
229,The best thing I have bought this year. Amazing!,positive,5,Beauty
1280,Mediocre quality but works for now. Maybe try it.,neutral,3,Home & Kitchen
1450,Mediocre quality but works for now. Fair enough.,neutral,3,Toys
213,"Works like a charm, absolutely fantastic. Amazing!",positive,4,Automotive
80,"Love everything about this, truly wonderful. Highly recommended!",positive,5,Home & Kitchen
149,"Superb quality and fast delivery, very satisfied. 10/10!",positive,4,Clothing
815,"Horrible experience, would never buy again. Garbage.",negative,2,Beauty
904,"Regret buying this, complete waste of money. Zero stars.",negative,2,Beauty
959,The product is dangerous and poorly made. Zero stars.,negative,2,Electronics
672,Stopped working within a week of purchase. Very bad.,negative,2,Toys
1156,The product is dangerous and poorly made. Awful.,negative,1,Books
556,"Love everything about this, truly wonderful. Loved it.",positive,5,Home & Kitchen
908,Overpriced junk that does not function at all. Awful.,negative,1,Clothing
134,"Incredible performance, beats all competitors easily. 10/10!",positive,5,Beauty
1109,"Complete garbage, avoid at all costs. Garbage.",negative,1,Sports
824,"Complete garbage, avoid at all costs. Zero stars.",negative,1,Books
409,"Highly satisfied customer, great product overall. Great!",positive,5,Beauty
369,"Fantastic experience, highly recommend to everyone. Amazing!",positive,5,Toys
508,Really impressed with how well this works. Great!,positive,5,Beauty
1182,"Low quality materials, very bad build. Garbage.",negative,2,Sports
505,The best thing I have bought this year. Loved it.,positive,5,Sports
1489,"Neither great nor terrible, just okay overall. Average.",neutral,3,Toys
348,"Delighted with this purchase, thank you so much. Highly recommended!",positive,5,Electronics
387,"Best purchase I have ever made, works perfectly. 10/10!",positive,5,Home & Kitchen
1,"Best purchase I have ever made, works perfectly. Great!",positive,5,Sports
361,Outstanding customer service and great product quality. Highly recommended!,positive,5,Books
895,Stopped working within a week of purchase. Very bad.,negative,1,Automotive
829,"Nothing like described, very disappointing. Very bad.",negative,2,Clothing
1416,Acceptable for the price point given. Maybe try it.,neutral,3,Automotive
476,"Works like a charm, absolutely fantastic. Highly recommended!",positive,5,Clothing
1281,"Average product, does the job I suppose. Maybe try it.",neutral,3,Automotive
58,Great craftsmanship and very durable product. Great!,positive,5,Books
638,"Low quality materials, very bad build. Never again.",negative,1,Beauty
1331,"Average product, does the job I suppose. Average.",neutral,3,Beauty
1054,Extremely unhappy with this purchase. Never again.,negative,1,Automotive
1371,"Neither great nor terrible, just okay overall. Maybe try it.",neutral,3,Toys
173,"Best purchase I have ever made, works perfectly. Loved it.",positive,4,Toys
451,"Perfect in every way, could not ask for more. Great!",positive,5,Electronics
126,"Superb quality and fast delivery, very satisfied. Amazing!",positive,5,Books
1180,"Worst purchase ever, totally useless product. Never again.",negative,1,Home & Kitchen
531,"Delighted with this purchase, thank you so much. Highly recommended!",positive,5,Clothing
858,"Worst purchase ever, totally useless product. Never again.",negative,1,Clothing
714,"Very poor quality, fell apart immediately. Garbage.",negative,1,Electronics
91,"Excellent value for money, very happy with my purchase. Loved it.",positive,5,Clothing
1451,Acceptable for the price point given. Your call.,neutral,3,Home & Kitchen
182,"Superb quality and fast delivery, very satisfied. Amazing!",positive,4,Books
876,Overpriced junk that does not function at all. Awful.,negative,2,Clothing
1031,"Does not work as advertised, very misleading. Very bad.",negative,2,Clothing
787,"Very poor quality, fell apart immediately. Very bad.",negative,2,Clothing
415,"Fantastic experience, highly recommend to everyone. Great!",positive,5,Beauty
252,"This product is absolutely amazing, I love it so much! Highly recommended!",positive,5,Electronics
70,"Superb quality and fast delivery, very satisfied. Loved it.",positive,5,Toys
804,"Completely disappointed, total waste of money. Zero stars.",negative,1,Clothing
132,Five stars! Will definitely buy again. Amazing!,positive,4,Beauty
301,The quality exceeded my expectations completely. Great!,positive,5,Books
1430,Acceptable for the price point given. It is alright.,neutral,3,Electronics
327,Outstanding customer service and great product quality. Amazing!,positive,5,Home & Kitchen
1465,"Delivery was fine, product is functional enough. Fair enough.",neutral,3,Toys
1114,Customer support is nonexistent and unhelpful. Zero stars.,negative,2,Sports
500,"Best purchase I have ever made, works perfectly. Highly recommended!",positive,5,Home & Kitchen
1378,Mediocre quality but works for now. Average.,neutral,3,Sports
833,The product is dangerous and poorly made. Garbage.,negative,1,Electronics
365,Outstanding customer service and great product quality. Great!,positive,4,Sports
496,"Incredible performance, beats all competitors easily. Loved it.",positive,4,Sports
1395,Acceptable for the price point given. Your call.,neutral,3,Home & Kitchen
339,Outstanding customer service and great product quality. 10/10!,positive,5,Home & Kitchen
422,Wonderful experience from start to finish. 10/10!,positive,5,Sports
165,"Simply outstanding, exceeded all my hopes. Loved it.",positive,5,Books
29,Wonderful experience from start to finish. Highly recommended!,positive,5,Automotive
517,The quality exceeded my expectations completely. Amazing!,positive,5,Books
194,The quality exceeded my expectations completely. Loved it.,positive,5,Sports
1328,Acceptable for the price point given. Average.,neutral,3,Beauty
1362,"Delivery was fine, product is functional enough. Maybe try it.",neutral,3,Sports
946,Overpriced junk that does not function at all. Very bad.,negative,1,Books
1361,"It is alright, not what I expected though. Average.",neutral,3,Home & Kitchen
170,Great craftsmanship and very durable product. Highly recommended!,positive,5,Toys
168,"Love everything about this, truly wonderful. Loved it.",positive,5,Beauty
653,Overpriced junk that does not function at all. Very bad.,negative,1,Clothing
174,Great craftsmanship and very durable product. Loved it.,positive,5,Home & Kitchen
519,"This product is absolutely amazing, I love it so much! 10/10!",positive,5,Beauty
1214,"Does what it says, no more no less. Fair enough.",neutral,3,Automotive
1401,"Standard quality product, as expected for price. It is alright.",neutral,3,Sports
913,"Terrible product, broke after just one day of use. Zero stars.",negative,1,Toys
492,"Excellent value for money, very happy with my purchase. 10/10!",positive,5,Sports
954,Extremely unhappy with this purchase. Zero stars.,negative,1,Clothing
74,Great craftsmanship and very durable product. Loved it.,positive,5,Sports
1253,"Neither great nor terrible, just okay overall. Average.",neutral,3,Clothing
588,Five stars! Will definitely buy again. Highly recommended!,positive,5,Automotive
751,Extremely unhappy with this purchase. Zero stars.,negative,1,Toys
658,Stopped working within a week of purchase. Awful.,negative,2,Automotive
843,"Horrible experience, would never buy again. Zero stars.",negative,2,Clothing
235,Great craftsmanship and very durable product. Amazing!,positive,5,Toys
733,"Awful customer service, no help whatsoever. Awful.",negative,1,Beauty
215,"Perfect in every way, could not ask for more. Amazing!",positive,4,Books
163,The best thing I have bought this year. Loved it.,positive,5,Toys
133,"Delighted with this purchase, thank you so much. Amazing!",positive,4,Automotive
1312,"Meets basic requirements, nothing more to say. Maybe try it.",neutral,3,Beauty
223,"Superb quality and fast delivery, very satisfied. Amazing!",positive,5,Toys
1228,"Does what it says, no more no less. Your call.",neutral,3,Books
935,"Low quality materials, very bad build. Garbage.",negative,2,Electronics
186,"Simply outstanding, exceeded all my hopes. Amazing!",positive,5,Automotive
42,Great craftsmanship and very durable product. Loved it.,positive,5,Sports
693,"Very poor quality, fell apart immediately. Zero stars.",negative,1,Sports
109,"Works like a charm, absolutely fantastic. Highly recommended!",positive,5,Sports
39,The quality exceeded my expectations completely. Highly recommended!,positive,5,Clothing
569,Five stars! Will definitely buy again. Highly recommended!,positive,5,Home & Kitchen
995,Stopped working within a week of purchase. Garbage.,negative,1,Clothing
1343,"Average product, does the job I suppose. Fair enough.",neutral,3,Toys
1442,"Product arrived on time, seems okay so far. Your call.",neutral,3,Electronics
484,Outstanding customer service and great product quality. Loved it.,positive,4,Electronics
469,Great craftsmanship and very durable product. 10/10!,positive,5,Books
891,Terrible smell and poor packaging overall. Zero stars.,negative,2,Clothing
948,"Low quality materials, very bad build. Very bad.",negative,1,Sports
25,"Delighted with this purchase, thank you so much. Amazing!",positive,5,Toys
1010,"Complete garbage, avoid at all costs. Awful.",negative,1,Automotive
1193,"Broke immediately, absolutely worthless. Zero stars.",negative,1,Home & Kitchen
69,"Works like a charm, absolutely fantastic. Great!",positive,5,Beauty
885,"Worst purchase ever, totally useless product. Garbage.",negative,2,Home & Kitchen
1355,"Delivery was fine, product is functional enough. It is alright.",neutral,3,Sports
367,"Works like a charm, absolutely fantastic. Loved it.",positive,5,Beauty
506,"Love everything about this, truly wonderful. Great!",positive,5,Books
851,"Worst purchase ever, totally useless product. Never again.",negative,1,Sports
1316,"Average product, does the job I suppose. Your call.",neutral,3,Electronics
384,The best thing I have bought this year. Loved it.,positive,5,Automotive
735,"Broke immediately, absolutely worthless. Awful.",negative,2,Home & Kitchen
718,"Nothing like described, very disappointing. Never again.",negative,1,Books
1336,Acceptable for the price point given. Fair enough.,neutral,3,Toys
455,"Incredible performance, beats all competitors easily. Highly recommended!",positive,5,Books
265,"Incredible performance, beats all competitors easily. Great!",positive,5,Home & Kitchen
76,"Love everything about this, truly wonderful. Loved it.",positive,5,Automotive
915,Overpriced junk that does not function at all. Very bad.,negative,1,Toys
233,The quality exceeded my expectations completely. Amazing!,positive,5,Sports
445,"Delighted with this purchase, thank you so much. Highly recommended!",positive,5,Clothing
396,"Superb quality and fast delivery, very satisfied. Great!",positive,4,Toys
612,"Complete garbage, avoid at all costs. Never again.",negative,1,Beauty
177,Really impressed with how well this works. 10/10!,positive,5,Electronics
19,Wonderful experience from start to finish. 10/10!,positive,5,Home & Kitchen
1311,"Product arrived on time, seems okay so far. Average.",neutral,3,Toys
1222,"Meets basic requirements, nothing more to say. Average.",neutral,3,Sports
342,"This changed my life, absolutely brilliant product. Loved it.",positive,4,Automotive
1348,"Product arrived on time, seems okay so far. Average.",neutral,3,Beauty
880,Stopped working within a week of purchase. Very bad.,negative,1,Home & Kitchen
596,Wonderful experience from start to finish. Amazing!,positive,5,Home & Kitchen
62,"Perfect in every way, could not ask for more. 10/10!",positive,5,Beauty
1261,"Meets basic requirements, nothing more to say. It is alright.",neutral,3,Home & Kitchen
273,"Superb quality and fast delivery, very satisfied. Great!",positive,5,Toys
1209,"Neither great nor terrible, just okay overall. Your call.",neutral,3,Home & Kitchen
873,"Nothing like described, very disappointing. Garbage.",negative,1,Toys
1121,"Nothing like described, very disappointing. Very bad.",negative,2,Electronics
1407,Acceptable for the price point given. Average.,neutral,3,Automotive
279,"Delighted with this purchase, thank you so much. Loved it.",positive,5,Books
37,"Love everything about this, truly wonderful. Loved it.",positive,5,Electronics
663,Customer support is nonexistent and unhelpful. Garbage.,negative,1,Automotive
1352,Acceptable for the price point given. Maybe try it.,neutral,3,Toys
1090,"Terrible product, broke after just one day of use. Garbage.",negative,2,Clothing
978,"Very poor quality, fell apart immediately. Awful.",negative,1,Automotive
739,"Low quality materials, very bad build. Never again.",negative,1,Electronics
192,"Works like a charm, absolutely fantastic. Amazing!",positive,4,Sports
920,Terrible smell and poor packaging overall. Very bad.,negative,2,Electronics
457,"Perfect in every way, could not ask for more. Loved it.",positive,4,Clothing
676,Overpriced junk that does not function at all. Awful.,negative,1,Clothing
761,"Broke immediately, absolutely worthless. Very bad.",negative,1,Books
1353,"Meets basic requirements, nothing more to say. Average.",neutral,3,Home & Kitchen
729,The product is dangerous and poorly made. Very bad.,negative,2,Electronics
413,"Perfect in every way, could not ask for more. 10/10!",positive,4,Automotive
826,Overpriced junk that does not function at all. Garbage.,negative,1,Toys
617,"Nothing like described, very disappointing. Awful.",negative,1,Books
115,Five stars! Will definitely buy again. Loved it.,positive,4,Electronics
418,The quality exceeded my expectations completely. Loved it.,positive,5,Toys
1429,Acceptable for the price point given. It is alright.,neutral,3,Clothing
970,"Broke immediately, absolutely worthless. Very bad.",negative,2,Electronics
605,"Awful customer service, no help whatsoever. Garbage.",negative,1,Books
1435,"Delivery was fine, product is functional enough. Maybe try it.",neutral,3,Sports
90,"Best purchase I have ever made, works perfectly. 10/10!",positive,5,Beauty
849,"Worst purchase ever, totally useless product. Never again.",negative,1,Automotive
1146,"Low quality materials, very bad build. Very bad.",negative,2,Electronics
1434,"It is alright, not what I expected though. Your call.",neutral,3,Books
754,"Worst purchase ever, totally useless product. Garbage.",negative,1,Books
499,Great craftsmanship and very durable product. 10/10!,positive,5,Sports
12,The quality exceeded my expectations completely. Highly recommended!,positive,5,Sports
397,"Incredible performance, beats all competitors easily. Loved it.",positive,5,Books
285,Really impressed with how well this works. 10/10!,positive,5,Electronics
691,"Very poor quality, fell apart immediately. Never again.",negative,2,Toys
1231,"Product arrived on time, seems okay so far. Your call.",neutral,3,Beauty
1404,"Does what it says, no more no less. Average.",neutral,3,Sports
690,Overpriced junk that does not function at all. Garbage.,negative,2,Books
852,"Terrible product, broke after just one day of use. Awful.",negative,1,Beauty
160,"Excellent value for money, very happy with my purchase. Great!",positive,5,Sports
896,"Does not work as advertised, very misleading. Never again.",negative,1,Beauty
1190,Overpriced junk that does not function at all. Zero stars.,negative,2,Electronics
258,Really impressed with how well this works. Loved it.,positive,5,Clothing
336,"This changed my life, absolutely brilliant product. Loved it.",positive,4,Books
1408,"Average product, does the job I suppose. It is alright.",neutral,3,Automotive
1040,"Awful customer service, no help whatsoever. Zero stars.",negative,2,Toys
516,"Works like a charm, absolutely fantastic. Amazing!",positive,5,Beauty
1016,Customer support is nonexistent and unhelpful. Zero stars.,negative,1,Automotive
769,Customer support is nonexistent and unhelpful. Garbage.,negative,1,Home & Kitchen
1317,"It works as described, nothing special about it. It is alright.",neutral,3,Home & Kitchen
762,Overpriced junk that does not function at all. Awful.,negative,1,Automotive
1103,"Awful customer service, no help whatsoever. Zero stars.",negative,1,Books
522,"Incredible performance, beats all competitors easily. Loved it.",positive,4,Electronics
23,Wonderful experience from start to finish. Amazing!,positive,5,Clothing
357,"Love everything about this, truly wonderful. 10/10!",positive,5,Clothing
1272,Acceptable for the price point given. Average.,neutral,3,Sports
341,The best thing I have bought this year. Amazing!,positive,5,Automotive
432,The best thing I have bought this year. Great!,positive,5,Toys
474,"Fantastic experience, highly recommend to everyone. Great!",positive,5,Clothing
218,"Excellent value for money, very happy with my purchase. Great!",positive,4,Automotive
912,The product is dangerous and poorly made. Garbage.,negative,2,Books
1205,"It is alright, not what I expected though. Fair enough.",neutral,3,Books
1012,"Regret buying this, complete waste of money. Never again.",negative,1,Books
1459,"Standard quality product, as expected for price. Maybe try it.",neutral,3,Toys
94,Wonderful experience from start to finish. Great!,positive,5,Automotive
1009,The product is dangerous and poorly made. Zero stars.,negative,1,Beauty
1071,"Defective product, very frustrating experience. Garbage.",negative,1,Books
697,"Absolute nightmare, returning this immediately. Zero stars.",negative,1,Home & Kitchen
997,Terrible smell and poor packaging overall. Very bad.,negative,2,Automotive
154,"Incredible performance, beats all competitors easily. Highly recommended!",positive,5,Beauty
1300,"Product arrived on time, seems okay so far. Fair enough.",neutral,3,Clothing
1498,"Product arrived on time, seems okay so far. Maybe try it.",neutral,3,Beauty
790,"Defective product, very frustrating experience. Garbage.",negative,1,Toys
581,Wonderful experience from start to finish. Highly recommended!,positive,5,Home & Kitchen
704,"Low quality materials, very bad build. Garbage.",negative,2,Clothing
1259,"Average product, does the job I suppose. Average.",neutral,3,Clothing
488,Outstanding customer service and great product quality. Highly recommended!,positive,5,Home & Kitchen
560,"Highly satisfied customer, great product overall. Loved it.",positive,5,Sports
802,Customer support is nonexistent and unhelpful. Zero stars.,negative,1,Books
513,"Best purchase I have ever made, works perfectly. 10/10!",positive,5,Clothing
634,"Absolute nightmare, returning this immediately. Zero stars.",negative,1,Sports
1111,"Regret buying this, complete waste of money. Never again.",negative,1,Sports
1472,"Standard quality product, as expected for price. Average.",neutral,3,Clothing
791,"Regret buying this, complete waste of money. Never again.",negative,1,Home & Kitchen
117,"Highly satisfied customer, great product overall. Highly recommended!",positive,5,Home & Kitchen
741,Stopped working within a week of purchase. Very bad.,negative,2,Books
1082,Customer support is nonexistent and unhelpful. Awful.,negative,1,Home & Kitchen
831,Stopped working within a week of purchase. Awful.,negative,1,Books
120,Really impressed with how well this works. Highly recommended!,positive,4,Automotive
657,"Regret buying this, complete waste of money. Zero stars.",negative,1,Automotive
636,"Does not work as advertised, very misleading. Garbage.",negative,1,Toys
370,"Perfect in every way, could not ask for more. Highly recommended!",positive,5,Sports
269,"Love everything about this, truly wonderful. Amazing!",positive,4,Books
656,"Awful customer service, no help whatsoever. Never again.",negative,1,Sports
936,Overpriced junk that does not function at all. Zero stars.,negative,2,Toys
823,"Completely disappointed, total waste of money. Garbage.",negative,2,Toys
867,"Completely disappointed, total waste of money. Never again.",negative,1,Electronics
47,The quality exceeded my expectations completely. Great!,positive,4,Toys
1291,"It is alright, not what I expected though. Maybe try it.",neutral,3,Books
992,"Absolute nightmare, returning this immediately. Never again.",negative,1,Books
877,"Very poor quality, fell apart immediately. Awful.",negative,2,Toys
774,"Regret buying this, complete waste of money. Never again.",negative,1,Sports
1500,"Neither great nor terrible, just okay overall. Fair enough.",neutral,3,Home & Kitchen
5,Great craftsmanship and very durable product. Loved it.,positive,5,Beauty
1004,"Complete garbage, avoid at all costs. Garbage.",negative,2,Toys
1302,Acceptable for the price point given. Fair enough.,neutral,3,Automotive
264,"Perfect in every way, could not ask for more. 10/10!",positive,5,Sports
1334,"Standard quality product, as expected for price. It is alright.",neutral,3,Toys
1443,"Meets basic requirements, nothing more to say. Maybe try it.",neutral,3,Electronics
444,"Love everything about this, truly wonderful. Highly recommended!",positive,5,Books
1003,"Defective product, very frustrating experience. Very bad.",negative,1,Books
1078,Terrible smell and poor packaging overall. Awful.,negative,2,Home & Kitchen
838,"Low quality materials, very bad build. Very bad.",negative,1,Books
1340,"Delivery was fine, product is functional enough. Fair enough.",neutral,3,Electronics
305,"Love everything about this, truly wonderful. Highly recommended!",positive,5,Sports
1175,"Complete garbage, avoid at all costs. Garbage.",negative,1,Clothing
314,"Simply outstanding, exceeded all my hopes. Loved it.",positive,5,Beauty
150,Really impressed with how well this works. 10/10!,positive,4,Books
575,"Superb quality and fast delivery, very satisfied. 10/10!",positive,5,Automotive
51,"Best purchase I have ever made, works perfectly. Great!",positive,5,Beauty
1415,Mediocre quality but works for now. Fair enough.,neutral,3,Beauty
727,"Defective product, very frustrating experience. Never again.",negative,1,Sports
834,"Absolute nightmare, returning this immediately. Zero stars.",negative,1,Clothing
1116,"Terrible product, broke after just one day of use. Very bad.",negative,2,Beauty
471,Outstanding customer service and great product quality. Great!,positive,5,Beauty
972,"Very poor quality, fell apart immediately. Garbage.",negative,1,Automotive
654,"Terrible product, broke after just one day of use. Garbage.",negative,1,Books
400,Outstanding customer service and great product quality. Great!,positive,4,Automotive
512,"Simply outstanding, exceeded all my hopes. Amazing!",positive,5,Sports
321,"Highly satisfied customer, great product overall. Great!",positive,5,Sports
20,"Fantastic experience, highly recommend to everyone. Loved it.",positive,5,Electronics
685,"Low quality materials, very bad build. Very bad.",negative,1,Automotive
36,The best thing I have bought this year. Great!,positive,5,Books
903,Terrible smell and poor packaging overall. Very bad.,negative,1,Books
828,"Nothing like described, very disappointing. Very bad.",negative,2,Electronics
1345,"Does what it says, no more no less. It is alright.",neutral,3,Home & Kitchen
408,"Incredible performance, beats all competitors easily. Highly recommended!",positive,4,Sports
921,"Terrible product, broke after just one day of use. Garbage.",negative,2,Clothing
538,Five stars! Will definitely buy again. Highly recommended!,positive,4,Books
759,"Nothing like described, very disappointing. Zero stars.",negative,2,Sports
1063,"Defective product, very frustrating experience. Very bad.",negative,1,Home & Kitchen
246,"This product is absolutely amazing, I love it so much! Amazing!",positive,5,Sports
1128,Extremely unhappy with this purchase. Very bad.,negative,1,Toys
785,"Completely disappointed, total waste of money. Zero stars.",negative,2,Beauty
490,Really impressed with how well this works. Amazing!,positive,5,Toys
155,The quality exceeded my expectations completely. Highly recommended!,positive,4,Toys
962,"Low quality materials, very bad build. Very bad.",negative,1,Sports
854,"Low quality materials, very bad build. Never again.",negative,1,Beauty
626,"Awful customer service, no help whatsoever. Never again.",negative,1,Sports
686,Stopped working within a week of purchase. Garbage.,negative,1,Automotive
570,Five stars! Will definitely buy again. 10/10!,positive,4,Sports
1427,Mediocre quality but works for now. Maybe try it.,neutral,3,Books
18,Great craftsmanship and very durable product. Loved it.,positive,5,Clothing
128,Great craftsmanship and very durable product. Great!,positive,5,Clothing
928,"Absolute nightmare, returning this immediately. Very bad.",negative,1,Sports
981,"Does not work as advertised, very misleading. Awful.",negative,1,Automotive
1470,"Does what it says, no more no less. Fair enough.",neutral,3,Toys
191,Really impressed with how well this works. Great!,positive,5,Beauty
1140,"Defective product, very frustrating experience. Awful.",negative,2,Automotive
993,"Defective product, very frustrating experience. Zero stars.",negative,1,Books
1464,Mediocre quality but works for now. Average.,neutral,3,Electronics
1252,"Product arrived on time, seems okay so far. It is alright.",neutral,3,Books
607,"Low quality materials, very bad build. Very bad.",negative,1,Toys
181,"Perfect in every way, could not ask for more. 10/10!",positive,4,Clothing
302,"Best purchase I have ever made, works perfectly. 10/10!",positive,4,Clothing
497,"Love everything about this, truly wonderful. Great!",positive,5,Toys
1315,"It works as described, nothing special about it. Average.",neutral,3,Books
1256,"Average product, does the job I suppose. Average.",neutral,3,Clothing
1238,"Product arrived on time, seems okay so far. It is alright.",neutral,3,Books
518,Outstanding customer service and great product quality. Amazing!,positive,5,Toys
1070,"Complete garbage, avoid at all costs. Very bad.",negative,1,Home & Kitchen
477,"Works like a charm, absolutely fantastic. 10/10!",positive,5,Clothing
158,Really impressed with how well this works. Highly recommended!,positive,5,Sports
1196,"Worst purchase ever, totally useless product. Very bad.",negative,1,Sports
17,Five stars! Will definitely buy again. 10/10!,positive,5,Books
1073,The product is dangerous and poorly made. Never again.,negative,1,Automotive
547,"Excellent value for money, very happy with my purchase. Loved it.",positive,5,Automotive
659,"Regret buying this, complete waste of money. Never again.",negative,1,Books
1227,"Neither great nor terrible, just okay overall. It is alright.",neutral,3,Clothing
1020,"Complete garbage, avoid at all costs. Awful.",negative,1,Toys
1319,Acceptable for the price point given. Average.,neutral,3,Sports
960,"Terrible product, broke after just one day of use. Zero stars.",negative,2,Home & Kitchen
1410,"Product arrived on time, seems okay so far. It is alright.",neutral,3,Electronics
284,"Incredible performance, beats all competitors easily. Loved it.",positive,4,Toys
798,"Defective product, very frustrating experience. Zero stars.",negative,2,Books
226,"This changed my life, absolutely brilliant product. Highly recommended!",positive,5,Beauty
27,"Fantastic experience, highly recommend to everyone. Great!",positive,5,Clothing
438,Great craftsmanship and very durable product. Highly recommended!,positive,5,Clothing
1458,Works fine for occasional use I suppose. Maybe try it.,neutral,3,Home & Kitchen
230,The best thing I have bought this year. Great!,positive,5,Clothing
38,"Delighted with this purchase, thank you so much. Great!",positive,5,Books
750,"Worst purchase ever, totally useless product. Never again.",negative,2,Books
1046,"Horrible experience, would never buy again. Never again.",negative,1,Clothing
470,"Simply outstanding, exceeded all my hopes. Amazing!",positive,4,Sports
1279,"Neither great nor terrible, just okay overall. Fair enough.",neutral,3,Clothing
1473,"Average product, does the job I suppose. Average.",neutral,3,Books
688,"Horrible experience, would never buy again. Awful.",negative,1,Sports
1379,Works fine for occasional use I suppose. Maybe try it.,neutral,3,Books
640,Customer support is nonexistent and unhelpful. Zero stars.,negative,2,Electronics
1417,"Product arrived on time, seems okay so far. Your call.",neutral,3,Beauty
1219,Mediocre quality but works for now. Average.,neutral,3,Automotive
1159,"Completely disappointed, total waste of money. Very bad.",negative,1,Beauty
1251,"It works as described, nothing special about it. Maybe try it.",neutral,3,Automotive
1440,Acceptable for the price point given. Fair enough.,neutral,3,Home & Kitchen
801,"Terrible product, broke after just one day of use. Garbage.",negative,2,Automotive
161,"Excellent value for money, very happy with my purchase. Amazing!",positive,5,Beauty
957,"Low quality materials, very bad build. Awful.",negative,2,Electronics
1187,"Does not work as advertised, very misleading. Awful.",negative,1,Toys
822,"Absolute nightmare, returning this immediately. Zero stars.",negative,1,Electronics
1271,"Neither great nor terrible, just okay overall. Maybe try it.",neutral,3,Beauty
878,Terrible smell and poor packaging overall. Very bad.,negative,2,Home & Kitchen
914,"Absolute nightmare, returning this immediately. Garbage.",negative,1,Clothing
153,"Love everything about this, truly wonderful. Highly recommended!",positive,4,Books
1374,Acceptable for the price point given. Average.,neutral,3,Sports
510,"Love everything about this, truly wonderful. Highly recommended!",positive,5,Books
1136,"Awful customer service, no help whatsoever. Garbage.",negative,1,Clothing
1322,"It is alright, not what I expected though. Maybe try it.",neutral,3,Toys
104,"Highly satisfied customer, great product overall. Great!",positive,5,Home & Kitchen
587,"Excellent value for money, very happy with my purchase. Great!",positive,4,Clothing
1329,"It is alright, not what I expected though. Average.",neutral,3,Toys
1144,The product is dangerous and poorly made. Awful.,negative,1,Clothing
54,"Best purchase I have ever made, works perfectly. Loved it.",positive,5,Home & Kitchen
152,Five stars! Will definitely buy again. Great!,positive,4,Home & Kitchen
404,Five stars! Will definitely buy again. 10/10!,positive,4,Toys
1455,"Average product, does the job I suppose. Average.",neutral,3,Automotive
208,"Highly satisfied customer, great product overall. Amazing!",positive,5,Sports
1418,Acceptable for the price point given. It is alright.,neutral,3,Electronics
1123,"Awful customer service, no help whatsoever. Garbage.",negative,1,Clothing
